Cam_typ	Clvt_sz	Site	Type	Cam_num	Cam_pt	Anim_num	Species	Behaviour	Day	Month	Year	Hour	Min	Sec	Age	Sex	Img_num	anim_hr
swift	large	4	C	SE51	C4	32	Fox	FR	14	10	2020	23	22	35	Adult	Unknown	SYER1077	32_FR_14_10_23
swift	large	4	C	SE51	C4	33	Fox	FR	15	10	2020	21	42	34	Adult	Unknown	SYER1957	33_FR_15_10_21
swift	large	4	C	SE51	C4	34	Fox	FR	17	10	2020	0	19	17	Adult	Unknown	SYER3283	34_FR_17_10_0
swift	large	4	C	SE51	C4	34	Fox	FR	17	10	2020	0	20	35	Adult	Unknown	SYER3286	34_FR_17_10_0
swift	large	4	R	SE57	R1	35	Kangaroo	RX	22	10	2020	11	9	11	Adult	Unknown	SYER6446	35_RX_22_10_11
swift	large	4	R	SE57	R1	35	Kangaroo	SS	22	10	2020	11	7	7	Adult	Unknown	SYER6440	35_SS_22_10_11
swift	large	4	R	SE57	R1	35	Kangaroo	SS	22	10	2020	11	8	51	Adult	Unknown	SYER6443	35_SS_22_10_11
swift	large	4	C	SE48	C3	36	Kangaroo	RX	22	10	2020	11	7	24	Adult	Unknown	SYER2853	36_RX_22_10_11
swift	large	4	C	SE48	C3	37	Kangaroo	FR	22	10	2020	11	7	36	Adult	Unknown	SYER2856	37_FR_22_10_11
swift	large	4	C	SE51	C4	38	Kangaroo	FR	22	10	2020	11	7	49	Adult	Unknown	SYER7766	38_FR_22_10_11
swift	large	4	C	SE51	C4	39	Kangaroo	FR	22	10	2020	11	8	2	Adult	Unknown	SYER7768	39_FR_22_10_11
swift	large	4	C	SE51	C4	39	Kangaroo	FR	22	10	2020	11	8	13	Adult	Unknown	SYER7771	39_FR_22_10_11
swift	large	4	C	SE51	C4	39	Kangaroo	FR	22	10	2020	11	8	31	Adult	Unknown	SYER7774	39_FR_22_10_11
swift	large	4	C	SE51	C4	39	Kangaroo	SS	22	10	2020	11	8	46	Adult	Unknown	SYER7777	39_SS_22_10_11
swift	large	4	C	SE51	C4	39	Kangaroo	SS	22	10	2020	11	8	57	Adult	Unknown	SYER7780	39_SS_22_10_11
swift	large	4	C	SE51	C4	39	Kangaroo	SS	22	10	2020	11	9	27	Adult	Unknown	SYER7783	39_SS_22_10_11
swift	large	4	C	SE51	C4	40	Kangaroo	FR	22	10	2020	11	9	27	Adult	Unknown	SYER7783	40_FR_22_10_11
swift	large	4	C	SE51	C4	40	Kangaroo	FR	22	10	2020	11	9	40	Adult	Unknown	SYER7789	40_FR_22_10_11
swift	large	4	R	SE51	R1	40	Kangaroo	FR	22	10	2020	11	9	40	Adult	Unknown	SYER6449	40_FR_22_10_11
swift	large	4	R	SE51	R1	40	Kangaroo	FR	22	10	2020	11	10	10	Adult	Unknown	SYER6452	40_FR_22_10_11
swift	large	4	R	SE54	R2	40	Kangaroo	FR	22	10	2020	11	11	32	Adult	Unknown	SYER6455	40_FR_22_10_11
swift	large	4	C	SE51	C4	41	Kangaroo	FR	22	10	2020	11	10	19	Adult	Unknown	SYER7792	41_FR_22_10_11
swift	large	4	C	SE51	C4	41	Kangaroo	FR	22	10	2020	11	10	20	Adult	Unknown	SYER7793	41_FR_22_10_11
swift	large	4	C	SE51	C4	41	Kangaroo	FR	22	10	2020	11	10	31	Adult	Unknown	SYER7796	41_FR_22_10_11
swift	large	4	C	SE51	C4	41	Kangaroo	FR	22	10	2020	11	11	5	Adult	Unknown	SYER7798	41_FR_22_10_11
swift	large	4	C	SE51	C4	41	Kangaroo	FR	22	10	2020	11	11	21	Adult	Unknown	SYER7801	41_FR_22_10_11
swift	large	4	C	SE51	C4	41	Kangaroo	SS	22	10	2020	11	9	27	Adult	Unknown	SYER7783	41_SS_22_10_11
swift	large	4	C	SE51	C4	42	Kangaroo	FR	22	10	2020	11	10	19	Juvenile	Unknown	SYER7792	42_FR_22_10_11
swift	large	4	C	SE51	C4	42	Kangaroo	FR	22	10	2020	11	10	20	Juvenile	Unknown	SYER7793	42_FR_22_10_11
swift	large	4	C	SE51	C4	42	Kangaroo	FR	22	10	2020	11	10	31	Juvenile	Unknown	SYER7796	42_FR_22_10_11
swift	large	4	C	SE51	C4	42	Kangaroo	FR	22	10	2020	11	11	22	Juvenile	Unknown	SYER7802	42_FR_22_10_11
swift	large	4	R	SE57	R1	43	Kangaroo	FR	17	10	2020	18	41	46	Juvenile	Unknown	SYER3401	43_FR_17_10_18
swift	large	4	R	SE57	R1	43	Kangaroo	SS	17	10	2020	18	41	55	Juvenile	Unknown	SYER3404	43_SS_17_10_18
swift	large	4	R	SE57	R1	43	Kangaroo	SS	17	10	2020	18	42	7	Juvenile	Unknown	SYER3407	43_SS_17_10_18
swift	large	4	R	SE57	R1	43	Kangaroo	SS	17	10	2020	18	42	13	Juvenile	Unknown	SYER3410	43_SS_17_10_18
swift	large	4	R	SE57	R1	44	Hare	FR	19	10	2020	22	49	54	Adult	Unknown	SYER5216	44_FR_19_10_22
swift	large	4	R	SE57	R1	45	Fox	FR	22	10	2020	1	4	46	Adult	Unknown	SYER6366	45_FR_22_10_1
swift	large	4	R	SE57	R1	46	Kangaroo	FR	22	10	2020	11	7	7	Adult	Unknown	SYER6440	46_FR_22_10_11
swift	large	4	R	SE57	R1	46	Kangaroo	FR	22	10	2020	11	8	51	Adult	Unknown	SYER6443	46_FR_22_10_11
swift	large	4	R	SE57	R1	46	Kangaroo	FR	22	10	2020	11	9	11	Adult	Unknown	SYER6446	46_FR_22_10_11
swift	large	4	R	SE57	R1	47	Kangaroo	FR	22	10	2020	11	9	11	Adult	Unknown	SYER6446	47_FR_22_10_11
swift	large	4	R	SE51	R1	48	Kangaroo	FR	22	10	2020	11	9	58	Adult	Unknown	SYER6449	48_FR_22_10_11
swift	large	4	R	SE51	R1	48	Kangaroo	FR	22	10	2020	11	10	10	Adult	Unknown	SYER6452	48_FR_22_10_11
swift	large	4	R	SE51	R1	49	Kangaroo	RX	22	10	2020	11	10	10	Adult	Unknown	SYER6452	49_RX_22_10_11
reconyx	small	8	C	RH1	C4	50	Kangaroo	FR	14	10	2020	5	15	52	Unknown	Unknown	RCNX0400	50_FR_14_10_5
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	16	Adult	Female	RCNX2242	51_FR_15_10_15
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	16	Adult	Female	RCNX2242	51_FR_15_10_15
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	21	Adult	Female	RCNX2245	51_FR_15_10_15
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	23	Adult	Female	RCNX2248	51_FR_15_10_15
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	27	Adult	Female	RCNX2251	51_FR_15_10_15
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	29	Adult	Female	RCNX2254	51_FR_15_10_15
reconyx	small	8	C	RH2	C3	51	Kangaroo	FR	15	10	2020	15	45	47	Adult	Female	RCNX0484	51_FR_15_10_15
reconyx	small	8	C	RH1	C4	52	Kangaroo	FR	15	10	2020	16	57	1	Adult	Female	RCNX2266	52_FR_15_10_16
reconyx	small	8	C	RH1	C4	52	Kangaroo	FR	15	10	2020	16	57	4	Adult	Female	RCNX2269	52_FR_15_10_16
reconyx	small	8	C	RH1	C4	52	Kangaroo	SS	15	10	2020	16	56	53	Adult	Female	RCNX2257	52_SS_15_10_16
reconyx	small	8	C	RH1	C4	52	Kangaroo	SS	15	10	2020	16	56	55	Adult	Female	RCNX2260	52_SS_15_10_16
reconyx	small	8	C	RH1	C4	52	Kangaroo	SS	15	10	2020	16	56	57	Adult	Female	RCNX2263	52_SS_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	FR	15	10	2020	16	56	53	Juvenile	Unknown	RCNX2257	53_FR_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	FR	15	10	2020	16	57	13	Juvenile	Unknown	RCNX2275	53_FR_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	FR	15	10	2020	16	57	23	Juvenile	Unknown	RCNX2281	53_FR_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	FR	15	10	2020	16	58	5	Juvenile	Unknown	RCNX2284	53_FR_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	FR	15	10	2020	16	58	11	Juvenile	Unknown	RCNX2290	53_FR_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	56	55	Juvenile	Unknown	RCNX2260	53_SS_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	56	57	Juvenile	Unknown	RCNX2263	53_SS_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	57	1	Juvenile	Unknown	RCNX2266	53_SS_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	57	4	Juvenile	Unknown	RCNX2269	53_SS_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	57	9	Juvenile	Unknown	RCNX2272	53_SS_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	57	17	Juvenile	Unknown	RCNX2278	53_SS_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	58	8	Juvenile	Unknown	RCNX2287	53_SS_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	58	16	Juvenile	Unknown	RCNX2293	53_SS_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	58	19	Juvenile	Unknown	RCNX2296	53_SS_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	58	27	Juvenile	Unknown	RCNX2299	53_SS_15_10_16
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	58	31	Juvenile	Unknown	RCNX2302	53_SS_15_10_16
reconyx	small	8	R	RH3	R1	54	Whiptail	FR	16	10	2020	5	50	8	Juvenile	Unknown	RCNX0886	54_FR_16_10_5
reconyx	small	8	R	RH3	R1	54	Whiptail	FR	16	10	2020	5	52	3	Juvenile	Unknown	RCNX0889	54_FR_16_10_5
reconyx	small	8	C	RH1	C4	54	Whiptail	FR	16	10	2020	6	8	12	Juvenile	Unknown	RCNX2320	54_FR_16_10_6
reconyx	small	8	C	RH1	C4	54	Whiptail	FR	16	10	2020	6	8	18	Juvenile	Unknown	RCNX2326	54_FR_16_10_6
reconyx	small	8	C	RH1	C4	54	Whiptail	FR	16	10	2020	6	8	28	Juvenile	Unknown	RCNX2335	54_FR_16_10_6
reconyx	small	8	R	RH3	R1	54	Whiptail	FR	16	10	2020	6	34	24	Juvenile	Unknown	RCNX0898	54_FR_16_10_6
reconyx	small	8	R	RH3	R1	54	Whiptail	FR	16	10	2020	6	34	54	Juvenile	Unknown	RCNX0904	54_FR_16_10_6
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	7	36	Juvenile	Unknown	RCNX2308	54_SS_16_10_6
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	7	39	Juvenile	Unknown	RCNX2311	54_SS_16_10_6
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	7	54	Juvenile	Unknown	RCNX2314	54_SS_16_10_6
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	8	9	Juvenile	Unknown	RCNX2317	54_SS_16_10_6
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	8	15	Juvenile	Unknown	RCNX2323	54_SS_16_10_6
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	8	20	Juvenile	Unknown	RCNX2329	54_SS_16_10_6
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	8	23	Juvenile	Unknown	RCNX2332	54_SS_16_10_6
reconyx	small	8	R	RH3	R1	54	Whiptail	SS	16	10	2020	6	32	54	Juvenile	Unknown	RCNX0892	54_SS_16_10_6
reconyx	small	8	R	RH3	R1	54	Whiptail	SS	16	10	2020	6	33	6	Juvenile	Unknown	RCNX0895	54_SS_16_10_6
reconyx	small	8	R	RH3	R1	54	Whiptail	SS	16	10	2020	6	34	51	Juvenile	Unknown	RCNX0901	54_SS_16_10_6
reconyx	small	8	C	RH1	C4	55	Kangaroo	FR	16	10	2020	13	32	52	Adult	Unknown	RCNX3238	55_FR_16_10_13
reconyx	small	8	C	RH1	C4	55	Kangaroo	FR	16	10	2020	13	32	57	Adult	Unknown	RCNX3243	55_FR_16_10_13
reconyx	small	8	C	RH1	C4	55	Kangaroo	SS	16	10	2020	13	32	44	Adult	Unknown	RCNX3236	55_SS_16_10_13
reconyx	small	8	C	RH1	C4	56	Kangaroo	FR	16	10	2020	17	18	28	Adult	Unknown	RCNX3433	56_FR_16_10_17
reconyx	small	8	C	RH1	C4	56	Kangaroo	FR	16	10	2020	17	18	31	Adult	Unknown	RCNX3436	56_FR_16_10_17
reconyx	small	8	C	RH1	C4	57	Kangaroo	FR	16	10	2020	17	20	52	Adult	Unknown	RCNX3440	57_FR_16_10_17
reconyx	small	8	C	RH1	C4	58	Kangaroo	FR	16	10	2020	17	52	22	Adult	Male	RCNX3445	58_FR_16_10_17
reconyx	small	8	R	RH3	R1	58	Kangaroo	FR	16	10	2020	17	53	24	Adult	Male	RCNX1096	58_FR_16_10_17
reconyx	small	8	R	RH3	R1	58	Kangaroo	FR	16	10	2020	17	54	21	Adult	Male	RCNX1099	58_FR_16_10_17
reconyx	small	8	R	RH3	R1	58	Kangaroo	RX	16	10	2020	17	53	21	Adult	Male	RCNX1093	58_RX_16_10_17
reconyx	small	8	C	RH1	C4	59	Whiptail	FR	17	10	2020	5	19	55	Adult	Unknown	RCNX3451	59_FR_17_10_5
reconyx	small	8	C	RH1	C4	59	Whiptail	FR	17	10	2020	5	19	59	Adult	Unknown	RCNX3454	59_FR_17_10_5
reconyx	small	8	C	RH1	C4	59	Whiptail	FR	17	10	2020	5	20	2	Adult	Unknown	RCNX3457	59_FR_17_10_5
reconyx	small	8	C	RH1	C4	59	Whiptail	FR	17	10	2020	5	20	23	Adult	Unknown	RCNX3460	59_FR_17_10_5
reconyx	small	8	C	RH1	C4	60	Whiptail	FR	17	10	2020	5	20	26	Adult	Unknown	RCNX3463	60_FR_17_10_5
reconyx	small	8	C	RH2	C3	60	Whiptail	FR	17	10	2020	5	21	4	Adult	Unknown	RCNX0832	60_FR_17_10_5
reconyx	small	8	R	RH3	R1	61	Kangaroo	FR	17	10	2020	5	23	38	Adult	Unknown	RCNX1168	61_FR_17_10_5
reconyx	small	8	C	RH2	C3	61	Kangaroo	FR	17	10	2020	5	24	22	Adult	Unknown	RCNX0835	61_FR_17_10_5
reconyx	small	8	C	RH1	C4	61	Kangaroo	FR	17	10	2020	5	25	39	Adult	Unknown	RCNX3469	61_FR_17_10_5
reconyx	small	8	R	RH3	R1	61	Kangaroo	SS	17	10	2020	5	23	47	Adult	Unknown	RCNX1171	61_SS_17_10_5
reconyx	small	8	C	RH1	C4	61	Kangaroo	SS	17	10	2020	5	25	37	Adult	Unknown	RCNX3466	61_SS_17_10_5
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	2	Adult	Unknown	RCNX3850	62_FR_17_10_15
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	6	Adult	Unknown	RCNX3853	62_FR_17_10_15
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	11	Adult	Unknown	RCNX3856	62_FR_17_10_15
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	23	Adult	Unknown	RCNX3865	62_FR_17_10_15
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	26	Adult	Unknown	RCNX3868	62_FR_17_10_15
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	28	Adult	Unknown	RCNX3871	62_FR_17_10_15
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	31	Adult	Unknown	RCNX3874	62_FR_17_10_15
reconyx	small	8	C	RH1	C4	62	Kangaroo	SS	17	10	2020	15	9	17	Adult	Unknown	RCNX3859	62_SS_17_10_15
reconyx	small	8	C	RH1	C4	62	Kangaroo	SS	17	10	2020	15	9	21	Adult	Unknown	RCNX3862	62_SS_17_10_15
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	27	48	Adult	Unknown	RCNX3985	63_FR_20_10_15
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	28	14	Adult	Unknown	RCNX3988	63_FR_20_10_15
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	28	19	Adult	Unknown	RCNX3991	63_FR_20_10_15
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	41	32	Adult	Unknown	RCNX4000	63_FR_20_10_15
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	42	23	Adult	Unknown	RCNX4006	63_FR_20_10_15
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	42	35	Adult	Unknown	RCNX4009	63_FR_20_10_15
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	49	2	Adult	Unknown	RCNX4012	63_FR_20_10_15
reconyx	small	8	C	RH1	C4	63	Kangaroo	SS	20	10	2020	15	42	18	Adult	Unknown	RCNX4003	63_SS_20_10_15
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	27	48	Adult	Unknown	RCNX3985	64_FR_20_10_15
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	28	14	Adult	Unknown	RCNX3988	64_FR_20_10_15
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	28	19	Adult	Unknown	RCNX3991	64_FR_20_10_15
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	41	32	Adult	Unknown	RCNX4000	64_FR_20_10_15
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	42	23	Adult	Unknown	RCNX4006	64_FR_20_10_15
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	42	35	Adult	Unknown	RCNX4009	64_FR_20_10_15
reconyx	small	8	C	RH2	C3	64	Kangaroo	FR	20	10	2020	15	44	26	Adult	Unknown	RCNX2746	64_FR_20_10_15
reconyx	small	8	C	RH2	C3	64	Kangaroo	FR	20	10	2020	15	44	40	Adult	Unknown	RCNX2752	64_FR_20_10_15
reconyx	small	8	C	RH2	C3	64	Kangaroo	FR	20	10	2020	15	44	40	Adult	Unknown	RCNX2755	64_FR_20_10_15
reconyx	small	8	C	RH1	C4	64	Kangaroo	SS	20	10	2020	15	42	18	Adult	Unknown	RCNX4003	64_SS_20_10_15
reconyx	small	8	C	RH2	C3	64	Kangaroo	SS	20	10	2020	15	44	12	Adult	Unknown	RCNX2734	64_SS_20_10_15
reconyx	small	8	C	RH2	C3	64	Kangaroo	SS	20	10	2020	15	44	15	Adult	Unknown	RCNX2737	64_SS_20_10_15
reconyx	small	8	C	RH2	C3	64	Kangaroo	SS	20	10	2020	15	44	17	Adult	Unknown	RCNX2740	64_SS_20_10_15
reconyx	small	8	C	RH2	C3	64	Kangaroo	SS	20	10	2020	15	44	23	Adult	Unknown	RCNX2743	64_SS_20_10_15
reconyx	small	8	C	RH2	C3	64	Kangaroo	SS	20	10	2020	15	44	52	Adult	Unknown	RCNX2761	64_SS_20_10_15
reconyx	small	8	R	RH3	R1	65	Kangaroo	FR	20	10	2020	15	48	55	Adult	FWPJ	RCNX1810	65_FR_20_10_15
reconyx	small	8	C	RH1	C4	65	Kangaroo	FR	20	10	2020	15	49	2	Adult	FWPJ	RCNX4012	65_FR_20_10_15
reconyx	small	8	C	RH1	C4	65	Kangaroo	FR	20	10	2020	15	49	5	Adult	FWPJ	RCNX4015	65_FR_20_10_15
reconyx	small	8	R	RH3	R1	66	Kangaroo	SS	20	10	2020	15	48	55	Joey	Unknown	RCNX1810	66_SS_20_10_15
reconyx	small	8	C	RH1	C4	66	Kangaroo	SS	20	10	2020	15	49	2	Joey	Unknown	RCNX4012	66_SS_20_10_15
reconyx	small	8	C	RH1	C4	66	Kangaroo	SS	20	10	2020	15	49	5	Joey	Unknown	RCNX4015	66_SS_20_10_15
reconyx	small	8	C	RH2	C3	67	Kangaroo	FR	20	10	2020	16	9	54	Adult	Unknown	RCNX2773	67_FR_20_10_16
reconyx	small	8	C	RH2	C3	67	Kangaroo	FR	20	10	2020	16	10	12	Adult	Unknown	RCNX2776	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	12	53	Adult	Unknown	RCNX4024	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	12	56	Adult	Unknown	RCNX4027	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	12	58	Adult	Unknown	RCNX4030	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	3	Adult	Unknown	RCNX4035	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	4	Adult	Unknown	RCNX4036	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	6	Adult	Unknown	RCNX4039	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	11	Adult	Unknown	RCNX4042	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	13	Adult	Unknown	RCNX4045	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	16	Adult	Unknown	RCNX4048	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	18	Adult	Unknown	RCNX4051	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	26	Adult	Unknown	RCNX4060	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	29	Adult	Unknown	RCNX4063	67_FR_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	SS	20	10	2020	16	13	21	Adult	Unknown	RCNX4054	67_SS_20_10_16
reconyx	small	8	C	RH1	C4	67	Kangaroo	SS	20	10	2020	16	13	24	Adult	Unknown	RCNX4057	67_SS_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	12	53	Adult	Female	RCNX4024	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	3	Adult	Female	RCNX4035	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	4	Adult	Female	RCNX4036	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	6	Adult	Female	RCNX4039	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	11	Adult	Female	RCNX4042	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	13	Adult	Female	RCNX4045	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	16	Adult	Female	RCNX4048	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	18	Adult	Female	RCNX4051	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	21	Adult	Female	RCNX4054	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	24	Adult	Female	RCNX4057	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	26	Adult	Female	RCNX4060	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	29	Adult	Female	RCNX4063	68_FR_20_10_16
reconyx	small	8	C	RH1	C4	69	Rodent	FR	21	10	2020	0	14	17	Unknown	Unknown	RCNX4075	69_FR_21_10_0
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	3	5	Adult	Unknown	RCNX2824	70_FR_21_10_5
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	3	15	Adult	Unknown	RCNX2827	70_FR_21_10_5
reconyx	small	8	C	RH1	C4	70	Whiptail	FR	21	10	2020	5	7	6	Adult	Unknown	RCNX4081	70_FR_21_10_5
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	7	9	Adult	Unknown	RCNX2830	70_FR_21_10_5
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	7	21	Adult	Unknown	RCNX2833	70_FR_21_10_5
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	7	26	Adult	Unknown	RCNX2836	70_FR_21_10_5
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	7	45	Adult	Unknown	RCNX2839	70_FR_21_10_5
reconyx	small	8	C	RH2	C3	70	Whiptail	RX	21	10	2020	5	7	54	Adult	Unknown	RCNX2842	70_RX_21_10_5
reconyx	small	8	C	RH1	C4	71	Whiptail	FR	21	10	2020	5	18	3	Adult	Unknown	RCNX4084	71_FR_21_10_5
reconyx	small	8	C	RH5	C2	71	Whiptail	FR	21	10	2020	5	18	20	Adult	Unknown	RCNX1807	71_FR_21_10_5
reconyx	small	8	C	RH5	C2	71	Whiptail	FR	21	10	2020	5	18	25	Adult	Unknown	RCNX1810	71_FR_21_10_5
reconyx	small	8	C	RH2	C3	71	Whiptail	FR	21	10	2020	5	23	54	Adult	Unknown	RCNX2860	71_FR_21_10_5
reconyx	small	8	C	RH2	C3	71	Whiptail	FR	21	10	2020	5	23	57	Adult	Unknown	RCNX2863	71_FR_21_10_5
reconyx	small	8	C	RH5	C2	71	Whiptail	FR	21	10	2020	5	23	57	Adult	Unknown	RCNX1816	71_FR_21_10_5
reconyx	small	8	C	RH1	C4	71	Whiptail	FR	21	10	2020	5	37	53	Adult	Unknown	RCNX4084	71_FR_21_10_5
reconyx	small	8	C	RH5	C2	71	Whiptail	RX	21	10	2020	5	22	6	Adult	Unknown	RCNX1813	71_RX_21_10_5
reconyx	small	8	C	RH2	C3	71	Whiptail	RX	21	10	2020	5	38	32	Adult	Unknown	RCNX2866	71_RX_21_10_5
reconyx	small	8	C	RH1	C4	72	Whiptail	FR	21	10	2020	5	58	41	Adult	Unknown	RCNX4090	72_FR_21_10_5
reconyx	small	8	C	RH1	C4	72	Whiptail	FR	21	10	2020	6	2	59	Adult	Unknown	RCNX4093	72_FR_21_10_6
reconyx	small	8	C	RH2	C3	72	Whiptail	FR	21	10	2020	6	10	35	Adult	Unknown	RCNX2872	72_FR_21_10_6
reconyx	small	8	C	RH2	C3	72	Whiptail	FR	21	10	2020	6	10	53	Adult	Unknown	RCNX2875	72_FR_21_10_6
reconyx	small	8	C	RH2	C3	72	Whiptail	FR	21	10	2020	6	13	42	Adult	Unknown	RCNX2878	72_FR_21_10_6
reconyx	small	8	C	RH1	C4	73	Kangaroo	FR	21	10	2020	6	14	37	Adult	Unknown	RCNX4096	73_FR_21_10_6
