Cam_typ	Clvt_sz	Site	Type	Cam_num	Cam_pt	Anim_num	Species	Behaviour	Day	Month	Year	Hour	Min	Sec	Age	Sex	Img_num	anim_hr	behav
reconyx	small	8	C	RH4	C1	329	Kangaroo	SS	15	10	2020	5	31	1	Adult	Unknown	RCNX0475	329_SS_15_10_5	1
reconyx	small	8	C	RH4	C1	330	Kangaroo	FR	15	10	2020	5	34	58	Adult	Unknown	RCNX0496	330_FR_15_10_5	1
reconyx	small	8	C	RH4	C1	330	Kangaroo	RX	15	10	2020	5	34	46	Adult	Unknown	RCNX0493	330_RX_15_10_5	0
reconyx	small	8	C	RH4	C1	331	Kangaroo	FR	15	10	2020	5	34	58	Adult	Unknown	RCNX0496	331_FR_15_10_5	1
reconyx	small	8	C	RH4	C1	331	Kangaroo	RX	15	10	2020	5	34	46	Adult	Unknown	RCNX0493	331_RX_15_10_5	0
reconyx	small	8	C	RH4	C1	331	Kangaroo	SS	15	10	2020	5	35	17	Adult	Unknown	RCNX0499	331_SS_15_10_5	1
reconyx	small	8	C	RH4	C1	332	Kangaroo	FR	15	10	2020	5	34	58	Adult	Unknown	RCNX0496	332_FR_15_10_5	1
reconyx	small	8	R	RH3	R1	332	Kangaroo	RX	15	10	2020	5	35	37	Adult	Unknown	RCNX0687	332_RX_15_10_5	0
reconyx	small	8	C	RH4	C1	332	Kangaroo	SS	15	10	2020	5	35	17	Adult	Unknown	RCNX0499	332_SS_15_10_5	1
reconyx	small	8	C	RH4	C1	333	Kangaroo	FR	15	10	2020	5	34	58	Adult	Unknown	RCNX0496	333_FR_15_10_5	1
reconyx	small	8	C	RH4	C1	333	Kangaroo	RX	15	10	2020	5	34	46	Adult	Unknown	RCNX0493	333_RX_15_10_5	0
reconyx	small	8	C	RH4	C1	334	Kangaroo	FR	15	10	2020	5	36	55	Adult	Unknown	RCNX0526	334_FR_15_10_5	1
reconyx	small	8	C	RH4	C1	334	Kangaroo	RX	15	10	2020	5	36	52	Adult	Unknown	RCNX0523	334_RX_15_10_5	0
reconyx	small	8	C	RH4	C1	335	Kangaroo	FR	15	10	2020	5	36	55	Adult	Male	RCNX0526	335_FR_15_10_5	1
reconyx	small	8	C	RH4	C1	335	Kangaroo	RX	15	10	2020	5	36	52	Adult	Male	RCNX0523	335_RX_15_10_5	0
reconyx	small	8	C	RH4	C1	335	Kangaroo	SS	15	10	2020	5	37	5	Adult	Male	RCNX0535	335_SS_15_10_5	1
reconyx	small	8	C	RH4	C1	336	Kangaroo	CC	15	10	2020	5	50	27	Adult	Male	RCNX0547	336_CC_15_10_5	1
reconyx	small	8	C	RH4	C1	336	Kangaroo	FR	15	10	2020	5	36	55	Adult	Male	RCNX0526	336_FR_15_10_5	1
reconyx	small	8	C	RH4	C1	336	Kangaroo	RX	15	10	2020	5	36	52	Adult	Male	RCNX0523	336_RX_15_10_5	0
reconyx	small	8	C	RH4	C1	336	Kangaroo	SS	15	10	2020	5	50	33	Adult	Male	RCNX0553	336_SS_15_10_5	1
reconyx	small	8	R	RH7	R2	337	Whiptail	FR	15	10	2020	6	20	56	Adult	Male	RCNX0580	337_FR_15_10_6	1
reconyx	small	8	R	RH3	R1	337	Whiptail	RX	15	10	2020	6	19	50	Adult	Male	RCNX0730	337_RX_15_10_6	0
reconyx	small	8	C	RH4	C1	338	Whiptail	FR	15	10	2020	6	21	6	Adult	Unknown	RCNX0574	338_FR_15_10_6	1
reconyx	small	8	C	RH4	C1	338	Whiptail	RX	15	10	2020	6	21	11	Adult	Unknown	RCNX0580	338_RX_15_10_6	0
reconyx	small	8	C	RH4	C1	339	Kangaroo	FR	15	10	2020	15	33	13	Adult	Unknown	RCNX0625	339_FR_15_10_15	1
reconyx	small	8	R	RH3	R1	339	Kangaroo	SS	15	10	2020	15	32	55	Adult	Unknown	RCNX0778	339_SS_15_10_15	1
reconyx	small	8	C	RH4	C1	340	Kangaroo	FR	15	10	2020	15	33	33	Adult	Male	RCNX0628	340_FR_15_10_15	1
reconyx	small	8	R	RH3	R1	340	Kangaroo	RX	15	10	2020	15	32	50	Adult	Male	RCNX0775	340_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	340	Kangaroo	SS	15	10	2020	15	33	23	Adult	Male	RCNX0781	340_SS_15_10_15	1
reconyx	small	8	C	RH4	C1	341	Kangaroo	FR	15	10	2020	15	34	12	Adult	FWPJ	RCNX0631	341_FR_15_10_15	1
reconyx	small	8	C	RH4	C1	341	Kangaroo	SS	15	10	2020	15	34	27	Adult	FWPJ	RCNX0634	341_SS_15_10_15	1
reconyx	small	8	C	RH4	C1	342	Kangaroo	SS	15	10	2020	15	34	12	Joey	Unknown	RCNX0631	342_SS_15_10_15	1
reconyx	small	8	C	RH4	C1	343	Kangaroo	FR	15	10	2020	15	42	23	Juvenile	Unknown	RCNX0643	343_FR_15_10_15	1
reconyx	small	8	C	RH4	C1	344	Kangaroo	CC	15	10	2020	15	48	1	Adult	Female	RCNX0646	344_CC_15_10_15	1
reconyx	small	8	C	RH4	C1	345	Kangaroo	CC	16	10	2020	6	8	6	Juvenile	Unknown	RCNX0649	345_CC_16_10_6	1
reconyx	small	8	C	RH4	C1	346	Whiptail	SS	16	10	2020	6	9	16	Adult	Unknown	RCNX0654	346_SS_16_10_6	1
reconyx	small	8	C	RH4	C1	347	Kangaroo	CC	16	10	2020	15	29	44	Adult	Unknown	RCNX0778	347_CC_16_10_15	1
reconyx	small	8	C	RH4	C1	347	Kangaroo	FR	16	10	2020	15	29	25	Adult	Unknown	RCNX0766	347_FR_16_10_15	1
reconyx	small	8	C	RH4	C1	347	Kangaroo	SS	16	10	2020	15	29	30	Adult	Unknown	RCNX0772	347_SS_16_10_15	1
reconyx	small	8	C	RH4	C1	348	Kangaroo	FR	16	10	2020	16	4	4	Adult	Male	RCNX0811	348_FR_16_10_16	1
reconyx	small	8	C	RH4	C1	348	Kangaroo	SS	16	10	2020	16	4	32	Adult	Male	RCNX0820	348_SS_16_10_16	1
reconyx	small	8	C	RH4	C1	349	Kangaroo	FR	16	10	2020	16	4	32	Adult	Unknown	RCNX0820	349_FR_16_10_16	1
reconyx	small	8	C	RH4	C1	349	Kangaroo	RX	16	10	2020	16	5	8	Adult	Unknown	RCNX0826	349_RX_16_10_16	0
reconyx	small	8	C	RH4	C1	349	Kangaroo	SS	16	10	2020	16	4	35	Adult	Unknown	RCNX0823	349_SS_16_10_16	1
reconyx	small	8	C	RH4	C1	350	Kangaroo	RX	16	10	2020	17	16	14	Juvenile	Unknown	RCNX0829	350_RX_16_10_17	0
reconyx	small	8	C	RH4	C1	351	Kangaroo	FR	16	10	2020	17	16	16	Adult	Male	RCNX0832	351_FR_16_10_17	1
reconyx	small	8	C	RH4	C1	351	Kangaroo	RX	16	10	2020	17	16	14	Adult	Male	RCNX0829	351_RX_16_10_17	0
reconyx	small	8	C	RH4	C1	351	Kangaroo	SS	16	10	2020	17	16	24	Adult	Male	RCNX0835	351_SS_16_10_17	1
reconyx	small	8	C	RH4	C1	352	Kangaroo	FR	16	10	2020	17	16	16	Adult	Unknown	RCNX0832	352_FR_16_10_17	1
reconyx	small	8	C	RH4	C1	352	Kangaroo	RX	16	10	2020	17	16	14	Adult	Unknown	RCNX0829	352_RX_16_10_17	0
reconyx	small	8	C	RH4	C1	353	Kangaroo	RX	16	10	2020	17	16	14	Adult	Unknown	RCNX0829	353_RX_16_10_17	0
reconyx	small	8	C	RH4	C1	354	Macropod	RX	16	10	2020	17	16	24	Unknown	Unknown	RCNX0835	354_RX_16_10_17	0
reconyx	small	8	C	RH4	C1	354	Macropod	SS	16	10	2020	17	16	14	Unknown	Unknown	RCNX0829	354_SS_16_10_17	1
reconyx	small	8	C	RH4	C1	355	Whiptail	FR	17	10	2020	5	8	40	Adult	Unknown	RCNX0901	355_FR_17_10_5	1
reconyx	small	8	C	RH4	C1	355	Whiptail	SS	17	10	2020	5	18	41	Adult	Unknown	RCNX0910	355_SS_17_10_5	1
reconyx	small	8	R	RH3	R1	356	Whiptail	FR	17	10	2020	5	15	25	Adult	Unknown	RCNX1132	356_FR_17_10_5	1
reconyx	small	8	R	RH3	R1	356	Whiptail	RX	17	10	2020	5	21	41	Adult	Unknown	RCNX1156	356_RX_17_10_5	0
reconyx	small	8	R	RH3	R1	356	Whiptail	SS	17	10	2020	5	15	51	Adult	Unknown	RCNX1138	356_SS_17_10_5	1
reconyx	small	8	C	RH4	C1	357	Whiptail	FR	17	10	2020	5	17	26	Adult	Unknown	RCNX0907	357_FR_17_10_5	1
reconyx	small	8	C	RH4	C1	358	Whiptail	FR	17	10	2020	5	20	57	Adult	Unknown	RCNX0925	358_FR_17_10_5	1
reconyx	small	8	R	RH3	R1	359	Kangaroo	FR	17	10	2020	5	24	42	Adult	Unknown	RCNX1198	359_FR_17_10_5	1
reconyx	small	8	C	RH4	C1	359	Kangaroo	RX	17	10	2020	5	25	18	Adult	Unknown	RCNX0925	359_RX_17_10_5	0
reconyx	small	8	R	RH3	R1	360	Whiptail	FR	17	10	2020	5	21	10	Adult	Male	RCNX1150	360_FR_17_10_5	1
reconyx	small	8	R	RH3	R1	360	Whiptail	SS	17	10	2020	5	24	24	Adult	Male	RCNX1189	360_SS_17_10_5	1
reconyx	small	8	R	RH3	R1	361	Whiptail	FR	17	10	2020	5	21	25	Adult	Male	RCNX1153	361_FR_17_10_5	1
reconyx	small	8	R	RH3	R1	361	Whiptail	RX	17	10	2020	5	21	41	Adult	Male	RCNX1156	361_RX_17_10_5	0
reconyx	small	8	R	RH3	R1	361	Whiptail	SS	17	10	2020	5	24	24	Adult	Male	RCNX1189	361_SS_17_10_5	1
reconyx	small	8	C	RH4	C1	362	Kangaroo	RX	17	10	2020	5	25	18	Adult	Unknown	RCNX0928	362_RX_17_10_5	0
reconyx	small	8	R	RH7	R2	363	Macropod	FR	18	10	2020	4	54	47	Unknown	Unknown	RCNX1653	363_FR_18_10_4	1
reconyx	small	8	C	RH4	C1	364	Whiptail	SS	18	10	2020	4	56	12	Adult	Unknown	RCNX1114	364_SS_18_10_4	1
reconyx	small	8	C	RH4	C1	365	Whiptail	FR	18	10	2020	4	56	12	Adult	Unknown	RCNX1114	365_FR_18_10_4	1
reconyx	small	8	R	RH3	R1	365	Whiptail	SS	18	10	2020	4	57	15	Adult	Unknown	RCNX1342	365_SS_18_10_4	1
reconyx	small	8	C	RH4	C1	366	Whiptail	FR	18	10	2020	4	56	12	Adult	Unknown	RCNX1114	366_FR_18_10_4	1
reconyx	small	8	R	RH3	R1	366	Whiptail	SS	18	10	2020	4	57	15	Adult	Unknown	RCNX1342	366_SS_18_10_4	1
reconyx	small	8	C	RH4	C1	367	Kangaroo	CC	18	10	2020	5	50	54	Adult	Unknown	RCNX1122	367_CC_18_10_5	1
reconyx	small	8	C	RH4	C1	367	Kangaroo	FR	18	10	2020	5	51	59	Adult	Unknown	RCNX1123	367_FR_18_10_5	1
reconyx	small	8	C	RH4	C1	368	Kangaroo	FR	18	10	2020	5	52	3	Adult	Unknown	RCNX1138	368_FR_18_10_5	1
reconyx	small	8	C	RH5	C2	368	Kangaroo	RX	18	10	2020	5	52	49	Adult	Unknown	RCNX1255	368_RX_18_10_5	0
reconyx	small	8	C	RH4	C1	368	Kangaroo	SS	18	10	2020	5	52	53	Adult	Unknown	RCNX1129	368_SS_18_10_5	1
reconyx	small	8	C	RH4	C1	369	Kangaroo	FR	18	10	2020	5	53	58	Adult	Unknown	RCNX1156	369_FR_18_10_5	1
reconyx	small	8	C	RH5	C2	369	Kangaroo	RX	18	10	2020	5	53	47	Adult	Unknown	RCNX1264	369_RX_18_10_5	0
reconyx	small	8	C	RH5	C2	369	Kangaroo	SS	18	10	2020	5	53	50	Adult	Unknown	RCNX1267	369_SS_18_10_5	1
reconyx	small	8	R	RH3	R1	370	Kangaroo	FR	18	10	2020	6	3	50	Adult	Unknown	RCNX1387	370_FR_18_10_6	1
reconyx	small	8	R	RH3	R1	370	Kangaroo	RX	18	10	2020	6	3	47	Adult	Unknown	RCNX1384	370_RX_18_10_6	0
reconyx	small	8	C	RH4	C1	370	Kangaroo	SS	18	10	2020	6	5	36	Adult	Unknown	RCNX1165	370_SS_18_10_6	1
reconyx	small	8	R	RH3	R1	371	Kangaroo	FR	18	10	2020	6	3	12	Juvenile	Unknown	RCNX1378	371_FR_18_10_6	1
reconyx	small	8	R	RH3	R1	371	Kangaroo	SS	18	10	2020	6	2	47	Juvenile	Unknown	RCNX1372	371_SS_18_10_6	1
reconyx	small	8	R	RH3	R1	372	Kangaroo	FR	18	10	2020	6	3	9	Adult	Female	RCNX1375	372_FR_18_10_6	1
reconyx	small	8	R	RH3	R1	372	Kangaroo	SS	18	10	2020	6	2	47	Adult	Female	RCNX1372	372_SS_18_10_6	1
reconyx	small	8	R	RH3	R1	373	Kangaroo	FR	18	10	2020	6	29	55	Adult	FWPJ	RCNX1411	373_FR_18_10_6	1
reconyx	small	8	R	RH7	R2	373	Kangaroo	RX	18	10	2020	6	29	53	Adult	FWPJ	RCNX1717	373_RX_18_10_6	0
reconyx	small	8	C	RH5	C2	373	Kangaroo	SS	18	10	2020	6	31	24	Adult	FWPJ	RCNX1333	373_SS_18_10_6	1
reconyx	small	8	R	RH3	R1	374	Kangaroo	FR	18	10	2020	6	29	55	Joey	Unknown	RCNX1411	374_FR_18_10_6	1
reconyx	small	8	R	RH7	R2	374	Kangaroo	RX	18	10	2020	6	29	53	Joey	Unknown	RCNX1717	374_RX_18_10_6	0
reconyx	small	8	C	RH4	C1	374	Kangaroo	SS	18	10	2020	6	31	13	Joey	Unknown	RCNX1234	374_SS_18_10_6	1
reconyx	small	8	C	RH1	C4	375	Kangaroo	FR	19	10	2020	13	24	33	Adult	Male	RCNX1522	375_FR_19_10_13	1
reconyx	small	8	C	RH4	C1	376	Kangaroo	FR	19	10	2020	15	34	1	Juvenile	Unknown	RCNX1579	376_FR_19_10_15	1
reconyx	small	8	C	RH4	C1	376	Kangaroo	RX	19	10	2020	15	34	5	Juvenile	Unknown	RCNX1582	376_RX_19_10_15	0
reconyx	small	8	C	RH4	C1	376	Kangaroo	SS	19	10	2020	15	32	30	Juvenile	Unknown	RCNX1567	376_SS_19_10_15	1
reconyx	small	8	C	RH4	C1	377	Kangaroo	FR	19	10	2020	15	32	27	Adult	Female	RCNX1564	377_FR_19_10_15	1
reconyx	small	8	C	RH4	C1	377	Kangaroo	RX	19	10	2020	15	34	1	Adult	Female	RCNX1579	377_RX_19_10_15	0
reconyx	small	8	C	RH4	C1	377	Kangaroo	SS	19	10	2020	15	32	51	Adult	Female	RCNX1570	377_SS_19_10_15	1
reconyx	small	8	C	RH5	C2	378	Kangaroo	FR	19	10	2020	15	34	8	Adult	Unknown	RCNX1561	378_FR_19_10_15	1
reconyx	small	8	C	RH5	C2	378	Kangaroo	SS	19	10	2020	15	33	57	Adult	Unknown	RCNX1552	378_SS_19_10_15	1
reconyx	small	8	C	RH4	C1	379	Kangaroo	FR	19	10	2020	16	8	25	Juvenile	Unknown	RCNX1645	379_FR_19_10_16	1
reconyx	small	8	C	RH4	C1	379	Kangaroo	SS	19	10	2020	16	8	23	Juvenile	Unknown	RCNX1642	379_SS_19_10_16	1
reconyx	small	8	C	RH4	C1	380	Kangaroo	FR	20	10	2020	4	54	14	Adult	Unknown	RCNX1669	380_FR_20_10_4	1
reconyx	small	8	C	RH4	C1	380	Kangaroo	RX	20	10	2020	4	53	46	Adult	Unknown	RCNX1663	380_RX_20_10_4	0
reconyx	small	8	C	RH4	C1	380	Kangaroo	SS	20	10	2020	4	53	58	Adult	Unknown	RCNX1666	380_SS_20_10_4	1
reconyx	small	8	C	RH4	C1	381	Kangaroo	FR	20	10	2020	4	54	14	Adult	Unknown	RCNX1669	381_FR_20_10_4	1
reconyx	small	8	C	RH4	C1	381	Kangaroo	RX	20	10	2020	4	53	59	Adult	Unknown	RCNX1667	381_RX_20_10_4	0
reconyx	small	8	R	RH3	R1	382	Kangaroo	FR	20	10	2020	15	26	10	Adult	Male	RCNX1792	382_FR_20_10_15	1
reconyx	small	8	R	RH3	R1	382	Kangaroo	RX	20	10	2020	15	26	30	Adult	Male	RCNX1798	382_RX_20_10_15	0
reconyx	small	8	C	RH4	C1	383	Kangaroo	FR	20	10	2020	15	26	27	Adult	FWPJ	RCNX1762	383_FR_20_10_15	1
reconyx	small	8	R	RH7	R2	383	Kangaroo	RX	20	10	2020	15	27	0	Adult	FWPJ	RCNX3640	383_RX_20_10_15	0
reconyx	small	8	C	RH5	C2	383	Kangaroo	SS	20	10	2020	15	26	22	Adult	FWPJ	RCNX1741	383_SS_20_10_15	1
reconyx	small	8	C	RH4	C1	384	Kangaroo	FR	20	10	2020	15	27	10	Adult	Female	RCNX1765	384_FR_20_10_15	1
reconyx	small	8	C	RH4	C1	385	Kangaroo	FR	20	10	2020	17	6	52	Juvenile	Unknown	RCNX1771	385_FR_20_10_17	1
reconyx	small	8	C	RH4	C1	386	Whiptail	FR	21	10	2020	5	26	33	Juvenile	Unknown	RCNX1777	386_FR_21_10_5	1
reconyx	small	8	C	RH4	C1	387	Kangaroo	FR	21	10	2020	6	15	23	Adult	Unknown	RCNX1783	387_FR_21_10_6	1
reconyx	small	8	C	RH4	C1	387	Kangaroo	SS	21	10	2020	6	16	11	Adult	Unknown	RCNX1795	387_SS_21_10_6	1
reconyx	small	8	C	RH4	C1	388	Kangaroo	FR	21	10	2020	6	15	24	Adult	Unknown	RCNX1784	388_FR_21_10_6	1
reconyx	small	8	C	RH4	C1	389	Kangaroo	FR	21	10	2020	6	26	13	Unknown	Unknown	RCNX1810	389_FR_21_10_6	1
reconyx	small	8	C	RH4	C1	390	Kangaroo	FR	21	10	2020	6	26	13	Adult	Unknown	RCNX1810	390_FR_21_10_6	1
reconyx	small	8	C	RH4	C1	391	Kangaroo	FR	21	10	2020	6	43	37	Juvenile	Unknown	RCNX1813	391_FR_21_10_6	1
reconyx	small	8	C	RH4	C1	392	Whiptail	FR	23	10	2020	6	3	50	Juvenile	Unknown	RCNX1873	392_FR_23_10_6	1
reconyx	small	8	C	RH4	C1	393	Kangaroo	CC	23	10	2020	12	0	17	Adult	Male	RCNX1885	393_CC_23_10_12	1
reconyx	small	8	C	RH4	C1	393	Kangaroo	FR	23	10	2020	12	0	11	Adult	Male	RCNX1882	393_FR_23_10_12	1
reconyx	small	8	C	RH4	C1	393	Kangaroo	SS	23	10	2020	12	12	4	Adult	Male	RCNX1897	393_SS_23_10_12	1
reconyx	small	8	C	RH4	C1	394	Kangaroo	FR	24	10	2020	6	22	45	Juvenile	Unknown	RCNX1910	394_FR_24_10_6	1
reconyx	small	8	C	RH4	C1	394	Kangaroo	SS	24	10	2020	6	23	7	Juvenile	Unknown	RCNX1912	394_SS_24_10_6	1
reconyx	small	8	R	RH3	R1	395	Kangaroo	FR	24	10	2020	7	8	37	Adult	FWPJ	RCNX2245	395_FR_24_10_7	1
reconyx	small	8	R	RH7	R2	395	Kangaroo	RX	24	10	2020	7	8	37	Adult	FWPJ	RCNX4018	395_RX_24_10_7	0
reconyx	small	8	C	RH4	C1	395	Kangaroo	SS	24	10	2020	7	9	35	Adult	FWPJ	RCNX1951	395_SS_24_10_7	1
reconyx	small	8	R	RH7	R2	396	Kangaroo	RX	24	10	2020	7	8	37	Joey	Unknown	RCNX4018	396_RX_24_10_7	0
reconyx	small	8	R	RH3	R1	396	Kangaroo	SS	24	10	2020	7	8	37	Joey	Unknown	RCNX2245	396_SS_24_10_7	1
reconyx	small	8	C	RH4	C1	397	Kangaroo	FR	25	10	2020	13	9	4	Unknown	Unknown	RCNX2014	397_FR_25_10_13	1
reconyx	small	8	C	RH4	C1	398	Kangaroo	FR	25	10	2020	13	11	12	Adult	Unknown	RCNX2017	398_FR_25_10_13	1
reconyx	small	8	C	RH4	C1	399	Kangaroo	CC	25	10	2020	13	14	8	Adult	Female	RCNX2026	399_CC_25_10_13	1
reconyx	small	8	C	RH4	C1	399	Kangaroo	FR	25	10	2020	13	13	18	Adult	Female	RCNX2020	399_FR_25_10_13	1
reconyx	small	8	C	RH4	C1	399	Kangaroo	SS	25	10	2020	13	16	37	Adult	Female	RCNX2032	399_SS_25_10_13	1
reconyx	small	8	C	RH4	C1	400	Kangaroo	CC	25	10	2020	13	14	8	Juvenile	Unknown	RCNX2026	400_CC_25_10_13	1
reconyx	small	8	C	RH4	C1	400	Kangaroo	FR	25	10	2020	13	13	28	Juvenile	Unknown	RCNX2023	400_FR_25_10_13	1
reconyx	small	8	C	RH4	C1	400	Kangaroo	SS	25	10	2020	13	16	37	Juvenile	Unknown	RCNX2032	400_SS_25_10_13	1
reconyx	small	8	C	RH5	C2	401	Kangaroo	RX	16	10	2020	18	18	6	Adult	Unknown	RCNX1053	401_RX_16_10_18	0
reconyx	small	8	C	RH5	C2	402	Possum	RX	16	10	2020	22	58	28	Adult	Unknown	RCNX1054	402_RX_16_10_22	0
reconyx	small	8	C	RH5	C2	403	Whiptail	FR	17	10	2020	5	3	7	Adult	Unknown	RCNX1072	403_FR_17_10_5	1
reconyx	small	8	C	RH5	C2	404	Whiptail	RX	17	10	2020	5	4	59	Adult	Unknown	RCNX1075	404_RX_17_10_5	0
reconyx	small	8	C	RH5	C2	405	Whiptail	FR	17	10	2020	5	19	30	Adult	Female	RCNX1078	405_FR_17_10_5	1
reconyx	small	8	C	RH5	C2	405	Whiptail	SS	17	10	2020	5	19	43	Adult	Female	RCNX1081	405_SS_17_10_5	1
reconyx	small	8	C	RH5	C2	406	Whiptail	FR	17	10	2020	5	19	30	Juvenile	Unknown	RCNX1078	406_FR_17_10_5	1
reconyx	small	8	C	RH5	C2	407	Whiptail	FR	17	10	2020	5	21	5	Adult	Unknown	RCNX1084	407_FR_17_10_5	1
reconyx	small	8	C	RH5	C2	408	Kangaroo	FR	17	10	2020	5	25	30	Adult	Unknown	RCNX1098	408_FR_17_10_5	1
reconyx	small	8	C	RH5	C2	409	Whiptail	FR	17	10	2020	5	26	46	Unknown	Unknown	RCNX1102	409_FR_17_10_5	1
reconyx	small	8	C	RH5	C2	410	Kangaroo	FR	17	10	2020	5	28	49	Juvenile	Unknown	RCNX1105	410_FR_17_10_5	1
reconyx	small	8	C	RH5	C2	410	Kangaroo	SS	17	10	2020	5	28	52	Juvenile	Unknown	RCNX1108	410_SS_17_10_5	1
reconyx	small	8	R	RH3	R1	411	Kangaroo	RX	17	10	2020	15	47	57	Adult	Unknown	RCNX1256	411_RX_17_10_15	0
reconyx	small	8	C	RH5	C2	412	Kangaroo	RX	17	10	2020	16	49	28	Adult	Female	RCNX1159	412_RX_17_10_16	0
reconyx	small	8	C	RH5	C2	413	Kangaroo	RX	17	10	2020	16	49	28	Juvenile	Unknown	RCNX1159	413_RX_17_10_16	0
reconyx	small	8	C	RH5	C2	414	Kangaroo	RX	17	10	2020	16	49	30	Juvenile	Unknown	RCNX1161	414_RX_17_10_16	0
reconyx	small	8	C	RH5	C2	415	Kangaroo	RX	17	10	2020	16	59	16	Adult	Male	RCNX1162	415_RX_17_10_16	0
reconyx	small	8	C	RH5	C2	416	Kangaroo	FR	17	10	2020	17	45	21	Juvenile	Unknown	RCNX1183	416_FR_17_10_17	1
reconyx	small	8	C	RH5	C2	416	Kangaroo	SS	17	10	2020	17	45	36	Juvenile	Unknown	RCNX1189	416_SS_17_10_17	1
reconyx	small	8	C	RH5	C2	417	Macropod	RX	18	10	2020	4	44	17	Unknown	Unknown	RCNX1213	417_RX_18_10_4	0
reconyx	small	8	C	RH5	C2	418	Whiptail	FR	18	10	2020	4	51	20	Adult	FWPJ	RCNX1216	418_FR_18_10_4	1
reconyx	small	8	C	RH5	C2	419	Whiptail	SS	18	10	2020	4	51	20	Joey	Unknown	RCNX1216	419_SS_18_10_4	1
reconyx	small	8	C	RH5	C2	420	Whiptail	FR	18	10	2020	4	56	16	Adult	Female	RCNX1225	420_FR_18_10_4	1
reconyx	small	8	C	RH5	C2	420	Whiptail	SS	18	10	2020	4	56	18	Adult	Female	RCNX1228	420_SS_18_10_4	1
reconyx	small	8	C	RH5	C2	421	Macropod	FR	18	10	2020	5	42	48	Unknown	Unknown	RCNX1246	421_FR_18_10_5	1
reconyx	small	8	R	RH3	R1	422	Whiptail	FR	18	10	2020	5	42	32	Adult	Unknown	RCNX1357	422_FR_18_10_5	1
reconyx	small	8	C	RH5	C2	423	Kangaroo	FR	18	10	2020	5	42	48	Adult	Female	RCNX1246	423_FR_18_10_5	1
reconyx	small	8	C	RH5	C2	424	Kangaroo	FR	18	10	2020	5	42	48	Juvenile	Unknown	RCNX1246	424_FR_18_10_5	1
reconyx	small	8	C	RH5	C2	425	Whiptail	FR	18	10	2020	5	43	42	Adult	Unknown	RCNX1249	425_FR_18_10_5	1
reconyx	small	8	R	RH3	R2	425	Whiptail	SS	18	10	2020	5	49	26	Adult	Unknown	RCNX1360	425_SS_18_10_5	1
reconyx	small	8	C	RH5	C2	426	Whiptail	FR	18	10	2020	6	2	59	Adult	Unknown	RCNX1276	426_FR_18_10_6	1
reconyx	small	8	C	RH5	C2	427	Kangaroo	FR	18	10	2020	6	6	18	Adult	Unknown	RCNX1288	427_FR_18_10_6	1
reconyx	small	8	C	RH5	C2	427	Kangaroo	SS	18	10	2020	6	7	18	Adult	Unknown	RCNX1306	427_SS_18_10_6	1
reconyx	small	8	C	RH5	C2	428	Kangaroo	FR	18	10	2020	6	7	12	Adult	Unknown	RCNX1303	428_FR_18_10_6	1
reconyx	small	8	C	RH5	C2	429	Kangaroo	FR	18	10	2020	6	8	47	Adult	FWPJ	RCNX1312	429_FR_18_10_6	1
reconyx	small	8	C	RH5	C2	430	Kangaroo	SS	18	10	2020	6	8	47	Joey	Unknown	RCNX1312	430_SS_18_10_6	1
reconyx	small	8	C	RH5	C2	431	Whiptail	FR	18	10	2020	6	22	11	Adult	Unknown	RCNX1315	431_FR_18_10_6	1
reconyx	small	8	R	RH7	R2	431	Whiptail	RX	18	10	2020	6	25	56	Adult	Unknown	RCNX1714	431_RX_18_10_6	0
reconyx	small	8	C	RH5	C2	431	Whiptail	SS	18	10	2020	6	22	26	Adult	Unknown	RCNX1318	431_SS_18_10_6	1
reconyx	small	8	C	RH5	C2	432	Whiptail	FR	18	10	2020	6	22	11	Adult	Unknown	RCNX1315	432_FR_18_10_6	1
reconyx	small	8	C	RH5	C2	432	Whiptail	RX	18	10	2020	6	22	57	Adult	Unknown	RCNX1321	432_RX_18_10_6	0
reconyx	small	8	C	RH5	C2	433	Whiptail	FR	18	10	2020	6	55	28	Adult	Unknown	RCNX1348	433_FR_18_10_6	1
reconyx	small	8	C	RH5	C2	433	Whiptail	SS	18	10	2020	6	55	31	Adult	Unknown	RCNX1351	433_SS_18_10_6	1
reconyx	small	8	C	RH5	C2	434	Whiptail	FR	18	10	2020	6	55	28	Adult	Unknown	RCNX1348	434_FR_18_10_6	1
reconyx	small	8	C	RH5	C2	435	Kangaroo	FR	18	10	2020	6	55	28	Adult	Male	RCNX1348	435_FR_18_10_6	1
reconyx	small	8	R	RH3	R1	436	Kangaroo	FR	18	10	2020	8	13	16	Adult	Male	RCNX1435	436_FR_18_10_8	1
reconyx	small	8	R	RH3	R1	436	Kangaroo	SS	18	10	2020	8	13	20	Adult	Male	RCNX1441	436_SS_18_10_8	1
reconyx	small	8	C	RH5	C2	437	Macropod	FR	18	10	2020	15	32	4	Unknown	Unknown	RCNX1396	437_FR_18_10_15	1
reconyx	small	8	C	RH5	C2	438	Kangaroo	FR	18	10	2020	15	32	42	Adult	Unknown	RCNX1399	438_FR_18_10_15	1
reconyx	small	8	C	RH5	C2	438	Kangaroo	SS	18	10	2020	15	32	44	Adult	Unknown	RCNX1402	438_SS_18_10_15	1
