Cam_typ	Clvt_sz	Site	Type	Cam_num	Cam_pt	Anim_num	Species	Behaviour	Day	Month	Year	Hour	Min	Sec	Age	Sex	Img_num
swift	large	4	R	SE57	R1	46	Kangaroo	FR	22	10	2020	11	9	11	Adult	Unknown	SYER6446
swift	large	4	C	SE57	R1	47	Kangaroo	FR	22	10	2020	11	9	11	Adult	Unknown	SYER6446
swift	large	4	R	SE51	R1	48	Kangaroo	FR	22	10	2020	11	9	58	Adult	Unknown	SYER6449
swift	large	4	R	SE51	R1	48	Kangaroo	FR	22	10	2020	11	10	10	Adult	Unknown	SYER6452
swift	large	4	R	SE51	R1	49	Kangaroo	RX	22	10	2020	11	10	10	Adult	Unknown	SYER6452
reconyx	small	8	C	RH1	C4	50	Kangaroo	FR	14	10	2020	5	15	52	Unknown	Unknown	RCNX0400
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	16	Adult	Female	RCNX2242
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	16	Adult	Female	RCNX2242
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	21	Adult	Female	RCNX2245
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	23	Adult	Female	RCNX2248
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	27	Adult	Female	RCNX2251
reconyx	small	8	C	RH1	C4	51	Kangaroo	FR	15	10	2020	15	41	29	Adult	Female	RCNX2254
reconyx	small	8	C	RH2	C3	51	Kangaroo	FR	15	10	2020	15	45	47	Adult	Female	RCNX0484
reconyx	small	8	C	RH1	C4	52	Kangaroo	SS	15	10	2020	16	56	53	Adult	Female	RCNX2257
reconyx	small	8	C	RH1	C4	52	Kangaroo	SS	15	10	2020	16	56	55	Adult	Female	RCNX2260
reconyx	small	8	C	RH1	C4	52	Kangaroo	SS	15	10	2020	16	56	57	Adult	Female	RCNX2263
reconyx	small	8	C	RH1	C4	52	Kangaroo	FR	15	10	2020	16	57	1	Adult	Female	RCNX2266
reconyx	small	8	C	RH1	C4	52	Kangaroo	FR	15	10	2020	16	57	4	Adult	Female	RCNX2269
reconyx	small	8	C	RH1	C4	53	Kangaroo	FR	15	10	2020	16	56	53	Juvenile	Unknown	RCNX2257
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	56	55	Juvenile	Unknown	RCNX2260
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	56	57	Juvenile	Unknown	RCNX2263
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	57	1	Juvenile	Unknown	RCNX2266
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	57	4	Juvenile	Unknown	RCNX2269
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	57	9	Juvenile	Unknown	RCNX2272
reconyx	small	8	C	RH1	C4	53	Kangaroo	FR	15	10	2020	16	57	13	Juvenile	Unknown	RCNX2275
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	57	17	Juvenile	Unknown	RCNX2278
reconyx	small	8	C	RH1	C4	53	Kangaroo	FR	15	10	2020	16	57	23	Juvenile	Unknown	RCNX2281
reconyx	small	8	C	RH1	C4	53	Kangaroo	FR	15	10	2020	16	58	5	Juvenile	Unknown	RCNX2284
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	58	8	Juvenile	Unknown	RCNX2287
reconyx	small	8	C	RH1	C4	53	Kangaroo	FR	15	10	2020	16	58	11	Juvenile	Unknown	RCNX2290
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	58	16	Juvenile	Unknown	RCNX2293
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	58	19	Juvenile	Unknown	RCNX2296
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	58	27	Juvenile	Unknown	RCNX2299
reconyx	small	8	C	RH1	C4	53	Kangaroo	SS	15	10	2020	16	58	31	Juvenile	Unknown	RCNX2302
reconyx	small	8	R	RH3	R1	54	Whiptail	FR	16	10	2020	5	50	8	Juvenile	Unknown	RCNX0886
reconyx	small	8	R	RH3	R1	54	Whiptail	FR	16	10	2020	5	52	3	Juvenile	Unknown	RCNX0889
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	7	36	Juvenile	Unknown	RCNX2308
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	7	39	Juvenile	Unknown	RCNX2311
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	7	54	Juvenile	Unknown	RCNX2314
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	8	9	Juvenile	Unknown	RCNX2317
reconyx	small	8	C	RH1	C4	54	Whiptail	FR	16	10	2020	6	8	12	Juvenile	Unknown	RCNX2320
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	8	15	Juvenile	Unknown	RCNX2323
reconyx	small	8	C	RH1	C4	54	Whiptail	FR	16	10	2020	6	8	18	Juvenile	Unknown	RCNX2326
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	8	20	Juvenile	Unknown	RCNX2329
reconyx	small	8	C	RH1	C4	54	Whiptail	SS	16	10	2020	6	8	23	Juvenile	Unknown	RCNX2332
reconyx	small	8	C	RH1	C4	54	Whiptail	FR	16	10	2020	6	8	28	Juvenile	Unknown	RCNX2335
reconyx	small	8	R	RH3	R1	54	Whiptail	SS	16	10	2020	6	32	54	Juvenile	Unknown	RCNX0892
reconyx	small	8	R	RH3	R1	54	Whiptail	SS	16	10	2020	6	33	6	Juvenile	Unknown	RCNX0895
reconyx	small	8	R	RH3	R1	54	Whiptail	FR	16	10	2020	6	34	24	Juvenile	Unknown	RCNX0898
reconyx	small	8	R	RH3	R1	54	Whiptail	SS	16	10	2020	6	34	51	Juvenile	Unknown	RCNX0901
reconyx	small	8	R	RH3	R1	54	Whiptail	FR	16	10	2020	6	34	54	Juvenile	Unknown	RCNX0904
reconyx	small	8	C	RH1	C4	55	Kangaroo	SS	16	10	2020	13	32	44	Adult	Unknown	RCNX3236
reconyx	small	8	C	RH1	C4	55	Kangaroo	FR	16	10	2020	13	32	52	Adult	Unknown	RCNX3238
reconyx	small	8	C	RH1	C4	55	Kangaroo	FR	16	10	2020	13	32	57	Adult	Unknown	RCNX3243
reconyx	small	8	C	RH1	C4	56	Kangaroo	FR	16	10	2020	17	18	28	Adult	Unknown	RCNX3433
reconyx	small	8	C	RH1	C4	56	Kangaroo	FR	16	10	2020	17	18	31	Adult	Unknown	RCNX3436
reconyx	small	8	C	RH1	C4	57	Kangaroo	FR	16	10	2020	17	20	52	Adult	Unknown	RCNX3440
reconyx	small	8	C	RH1	C4	58	Kangaroo	FR	16	10	2020	17	52	22	Adult	Male	RCNX3445
reconyx	small	8	R	RH3	R1	58	Kangaroo	RX	16	10	2020	17	53	21	Adult	Male	RCNX1093
reconyx	small	8	R	RH3	R1	58	Kangaroo	FR	16	10	2020	17	53	24	Adult	Male	RCNX1096
reconyx	small	8	R	RH3	R1	58	Kangaroo	FR	16	10	2020	17	54	21	Adult	Male	RCNX1099
reconyx	small	8	C	RH1	C4	59	Whiptail	FR	17	10	2020	5	19	55	Adult	Unknown	RCNX3451
reconyx	small	8	C	RH1	C4	59	Whiptail	FR	17	10	2020	5	19	59	Adult	Unknown	RCNX3454
reconyx	small	8	C	RH1	C4	59	Whiptail	FR	17	10	2020	5	20	2	Adult	Unknown	RCNX3457
reconyx	small	8	C	RH1	C4	59	Whiptail	FR	17	10	2020	5	20	23	Adult	Unknown	RCNX3460
reconyx	small	8	C	RH1	C4	60	Whiptail	FR	17	10	2020	5	20	26	Adult	Unknown	RCNX3463
reconyx	small	8	C	RH2	C3	60	Whiptail	FR	17	10	2020	5	21	4	Adult	Unknown	RCNX0832
reconyx	small	8	R	RH3	R1	61	Kangaroo	FR	17	10	2020	5	23	38	Adult	Unknown	RCNX1168
reconyx	small	8	R	RH3	R1	61	Kangaroo	SS	17	10	2020	5	23	47	Adult	Unknown	RCNX1171
reconyx	small	8	C	RH2	C3	61	Kangaroo	FR	17	10	2020	5	24	22	Adult	Unknown	RCNX0835
reconyx	small	8	C	RH1	C4	61	Kangaroo	SS	17	10	2020	5	25	37	Adult	Unknown	RCNX3466
reconyx	small	8	C	RH1	C4	61	Kangaroo	FR	17	10	2020	5	25	39	Adult	Unknown	RCNX3469
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	2	Adult	Unknown	RCNX3850
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	6	Adult	Unknown	RCNX3853
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	11	Adult	Unknown	RCNX3856
reconyx	small	8	C	RH1	C4	62	Kangaroo	SS	17	10	2020	15	9	17	Adult	Unknown	RCNX3859
reconyx	small	8	C	RH1	C4	62	Kangaroo	SS	17	10	2020	15	9	21	Adult	Unknown	RCNX3862
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	23	Adult	Unknown	RCNX3865
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	26	Adult	Unknown	RCNX3868
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	28	Adult	Unknown	RCNX3871
reconyx	small	8	C	RH1	C4	62	Kangaroo	FR	17	10	2020	15	9	31	Adult	Unknown	RCNX3874
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	27	48	Adult	Unknown	RCNX3985
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	28	14	Adult	Unknown	RCNX3988
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	28	19	Adult	Unknown	RCNX3991
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	41	32	Adult	Unknown	RCNX4000
reconyx	small	8	C	RH1	C4	63	Kangaroo	SS	20	10	2020	15	42	18	Adult	Unknown	RCNX4003
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	42	23	Adult	Unknown	RCNX4006
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	42	35	Adult	Unknown	RCNX4009
reconyx	small	8	C	RH1	C4	63	Kangaroo	FR	20	10	2020	15	49	2	Adult	Unknown	RCNX4012
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	27	48	Adult	Unknown	RCNX3985
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	28	14	Adult	Unknown	RCNX3988
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	28	19	Adult	Unknown	RCNX3991
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	41	32	Adult	Unknown	RCNX4000
reconyx	small	8	C	RH1	C4	64	Kangaroo	SS	20	10	2020	15	42	18	Adult	Unknown	RCNX4003
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	42	23	Adult	Unknown	RCNX4006
reconyx	small	8	C	RH1	C4	64	Kangaroo	FR	20	10	2020	15	42	35	Adult	Unknown	RCNX4009
reconyx	small	8	C	RH2	C3	64	Kangaroo	SS	20	10	2020	15	44	12	Adult	Unknown	RCNX2734
reconyx	small	8	C	RH2	C3	64	Kangaroo	SS	20	10	2020	15	44	15	Adult	Unknown	RCNX2737
reconyx	small	8	C	RH2	C3	64	Kangaroo	SS	20	10	2020	15	44	17	Adult	Unknown	RCNX2740
reconyx	small	8	C	RH2	C3	64	Kangaroo	SS	20	10	2020	15	44	23	Adult	Unknown	RCNX2743
reconyx	small	8	C	RH2	C3	64	Kangaroo	FR	20	10	2020	15	44	26	Adult	Unknown	RCNX2746
reconyx	small	8	C	RH2	C3	64	Kangaroo	FR	20	10	2020	15	44	40	Adult	Unknown	RCNX2752
reconyx	small	8	C	RH2	C3	64	Kangaroo	FR	20	10	2020	15	44	40	Adult	Unknown	RCNX2755
reconyx	small	8	C	RH2	C3	64	Kangaroo	SS	20	10	2020	15	44	52	Adult	Unknown	RCNX2761
reconyx	small	8	R	RH3	R1	65	Kangaroo	FR	20	10	2020	15	48	55	Adult	FWPJ	RCNX1810
reconyx	small	8	C	RH1	C4	65	Kangaroo	FR	20	10	2020	15	49	2	Adult	FWPJ	RCNX4012
reconyx	small	8	C	RH1	C4	65	Kangaroo	FR	20	10	2020	15	49	5	Adult	FWPJ	RCNX4015
reconyx	small	8	R	RH3	R1	66	Kangaroo	SS	20	10	2020	15	48	55	Joey	Unknown	RCNX1810
reconyx	small	8	C	RH1	C4	66	Kangaroo	SS	20	10	2020	15	49	2	Joey	Unknown	RCNX4012
reconyx	small	8	C	RH1	C4	66	Kangaroo	SS	20	10	2020	15	49	5	Joey	Unknown	RCNX4015
reconyx	small	8	C	RH2	C3	67	Kangaroo	FR	20	10	2020	16	9	54	Adult	Unknown	RCNX2773
reconyx	small	8	C	RH2	C3	67	Kangaroo	FR	20	10	2020	16	10	12	Adult	Unknown	RCNX2776
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	12	53	Adult	Unknown	RCNX4024
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	12	56	Adult	Unknown	RCNX4027
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	12	58	Adult	Unknown	RCNX4030
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	3	Adult	Unknown	RCNX4035
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	4	Adult	Unknown	RCNX4036
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	6	Adult	Unknown	RCNX4039
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	11	Adult	Unknown	RCNX4042
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	13	Adult	Unknown	RCNX4045
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	16	Adult	Unknown	RCNX4048
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	18	Adult	Unknown	RCNX4051
reconyx	small	8	C	RH1	C4	67	Kangaroo	SS	20	10	2020	16	13	21	Adult	Unknown	RCNX4054
reconyx	small	8	C	RH1	C4	67	Kangaroo	SS	20	10	2020	16	13	24	Adult	Unknown	RCNX4057
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	26	Adult	Unknown	RCNX4060
reconyx	small	8	C	RH1	C4	67	Kangaroo	FR	20	10	2020	16	13	29	Adult	Unknown	RCNX4063
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	12	53	Adult	Female	RCNX4024
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	3	Adult	Female	RCNX4035
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	4	Adult	Female	RCNX4036
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	6	Adult	Female	RCNX4039
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	11	Adult	Female	RCNX4042
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	13	Adult	Female	RCNX4045
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	16	Adult	Female	RCNX4048
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	18	Adult	Female	RCNX4051
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	21	Adult	Female	RCNX4054
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	24	Adult	Female	RCNX4057
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	26	Adult	Female	RCNX4060
reconyx	small	8	C	RH1	C4	68	Kangaroo	FR	20	10	2020	16	13	29	Adult	Female	RCNX4063
reconyx	small	8	C	RH1	C4	69	Rodent	FR	21	10	2020	0	14	17	Unknown	Unknown	RCNX4075
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	3	5	Adult	Unknown	RCNX2824
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	3	15	Adult	Unknown	RCNX2827
reconyx	small	8	C	RH1	C4	70	Whiptail	FR	21	10	2020	5	7	6	Adult	Unknown	RCNX4081
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	7	9	Adult	Unknown	RCNX2830
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	7	21	Adult	Unknown	RCNX2833
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	7	26	Adult	Unknown	RCNX2836
reconyx	small	8	C	RH2	C3	70	Whiptail	FR	21	10	2020	5	7	45	Adult	Unknown	RCNX2839
reconyx	small	8	C	RH2	C3	70	Whiptail	RX	21	10	2020	5	7	54	Adult	Unknown	RCNX2842
reconyx	small	8	C	RH1	C4	71	Whiptail	FR	21	10	2020	5	18	3	Adult	Unknown	RCNX4084
reconyx	small	8	C	RH5	C2	71	Whiptail	FR	21	10	2020	5	18	20	Adult	Unknown	RCNX1807
reconyx	small	8	C	RH5	C2	71	Whiptail	FR	21	10	2020	5	18	25	Adult	Unknown	RCNX1810
reconyx	small	8	C	RH5	C2	71	Whiptail	RX	21	10	2020	5	22	6	Adult	Unknown	RCNX1813
reconyx	small	8	C	RH2	C3	71	Whiptail	FR	21	10	2020	5	23	54	Adult	Unknown	RCNX2860
reconyx	small	8	C	RH2	C3	71	Whiptail	FR	21	10	2020	5	23	57	Adult	Unknown	RCNX2863
reconyx	small	8	C	RH5	C2	71	Whiptail	FR	21	10	2020	5	23	57	Adult	Unknown	RCNX1816
reconyx	small	8	C	RH1	C4	71	Whiptail	FR	21	10	2020	5	37	53	Adult	Unknown	RCNX4084
reconyx	small	8	C	RH2	C3	71	Whiptail	RX	21	10	2020	5	38	32	Adult	Unknown	RCNX2866
reconyx	small	8	C	RH1	C4	72	Whiptail	FR	21	10	2020	5	58	41	Adult	Unknown	RCNX4090
reconyx	small	8	C	RH1	C4	72	Whiptail	FR	21	10	2020	6	2	59	Adult	Unknown	RCNX4093
reconyx	small	8	C	RH2	C3	72	Whiptail	FR	21	10	2020	6	10	35	Adult	Unknown	RCNX2872
reconyx	small	8	C	RH2	C3	72	Whiptail	FR	21	10	2020	6	10	53	Adult	Unknown	RCNX2875
reconyx	small	8	C	RH2	C3	72	Whiptail	FR	21	10	2020	6	13	42	Adult	Unknown	RCNX2878
reconyx	small	8	C	RH1	C4	73	Kangaroo	FR	21	10	2020	6	14	37	Adult	Unknown	RCNX4096
reconyx	small	8	C	RH2	C3	73	Kangaroo	FR	21	10	2020	6	15	17	Adult	Unknown	RCNX2881
reconyx	small	8	C	RH2	C3	73	Kangaroo	RX	21	10	2020	6	15	21	Adult	Unknown	RCNX2884
reconyx	small	8	C	RH4	C1	73	Kangaroo	FR	21	10	2020	6	15	23	Adult	Unknown	RCNX1783
reconyx	small	8	C	RH1	C4	74	Whiptail	FR	21	10	2020	6	14	37	Adult	Unknown	RCNX4096
reconyx	small	8	C	RH1	C4	74	Whiptail	FR	21	10	2020	6	14	40	Adult	Unknown	RCNX4099
reconyx	small	8	C	RH1	C4	75	Kangaroo	FR	21	10	2020	6	26	29	Adult	Unknown	RCNX4102
reconyx	small	8	C	RH1	C4	76	Kangaroo	FR	21	10	2020	6	41	40	Juvenile	Unknown	RCNX4105
reconyx	small	8	C	RH1	C4	76	Kangaroo	FR	21	10	2020	6	41	48	Juvenile	Unknown	RCNX4108
reconyx	small	8	C	RH2	C3	76	Kangaroo	FR	21	10	2020	6	42	30	Juvenile	Unknown	RCNX2914
reconyx	small	8	C	RH1	C4	77	Whiptail	FR	17	10	2020	15	49	40	Adult	Unknown	RCNX4849
reconyx	small	8	C	RH1	C4	77	Whiptail	FR	17	10	2020	15	49	44	Adult	Unknown	RCNX4852
reconyx	small	8	C	RH1	C4	78	Kangaroo	FR	17	10	2020	15	51	22	Adult	FWPJ	RCNX4858
reconyx	small	8	C	RH1	C4	78	Kangaroo	FR	17	10	2020	15	51	26	Adult	FWPJ	RCNX4861
reconyx	small	8	C	RH1	C4	78	Kangaroo	FR	17	10	2020	15	51	29	Adult	FWPJ	RCNX4864
reconyx	small	8	C	RH1	C4	78	Kangaroo	FR	17	10	2020	15	52	18	Adult	FWPJ	RCNX4870
reconyx	small	8	C	RH1	C4	78	Kangaroo	FR	17	10	2020	15	52	22	Adult	FWPJ	RCNX4873
reconyx	small	8	C	RH1	C4	78	Kangaroo	FR	17	10	2020	15	52	29	Adult	FWPJ	RCNX4876
reconyx	small	8	C	RH1	C4	78	Kangaroo	FR	17	10	2020	15	52	41	Adult	FWPJ	RCNX4879
reconyx	small	8	C	RH1	C4	78	Kangaroo	FR	17	10	2020	15	52	48	Adult	FWPJ	RCNX4882
reconyx	small	8	C	RH1	C4	78	Kangaroo	FR	17	10	2020	15	52	50	Adult	FWPJ	RCNX4885
reconyx	small	8	C	RH1	C4	79	Kangaroo	FR	17	10	2020	15	51	22	Joey	Unknown	RCNX4858
reconyx	small	8	C	RH1	C4	79	Kangaroo	FR	17	10	2020	15	51	26	Joey	Unknown	RCNX4861
reconyx	small	8	C	RH1	C4	79	Kangaroo	FR	17	10	2020	15	51	29	Joey	Unknown	RCNX4864
reconyx	small	8	C	RH1	C4	79	Kangaroo	FR	17	10	2020	15	52	18	Joey	Unknown	RCNX4870
reconyx	small	8	C	RH1	C4	79	Kangaroo	FR	17	10	2020	15	52	22	Joey	Unknown	RCNX4873
reconyx	small	8	C	RH1	C4	79	Kangaroo	FR	17	10	2020	15	52	29	Joey	Unknown	RCNX4876
reconyx	small	8	C	RH1	C4	79	Kangaroo	FR	17	10	2020	15	52	41	Joey	Unknown	RCNX4879
reconyx	small	8	C	RH1	C4	79	Kangaroo	FR	17	10	2020	15	52	48	Joey	Unknown	RCNX4882
reconyx	small	8	C	RH1	C4	79	Kangaroo	FR	17	10	2020	15	52	50	Joey	Unknown	RCNX4885
reconyx	small	8	C	RH1	C4	80	Kangaroo	FR	17	10	2020	15	51	22	Adult	Unknown	RCNX4858
reconyx	small	8	C	RH1	C4	80	Kangaroo	FR	17	10	2020	15	51	26	Adult	Unknown	RCNX4861
reconyx	small	8	C	RH1	C4	80	Kangaroo	FR	17	10	2020	15	51	29	Adult	Unknown	RCNX4864
reconyx	small	8	C	RH1	C4	80	Kangaroo	SS	17	10	2020	15	51	31	Adult	Unknown	RCNX4867
reconyx	small	8	C	RH1	C4	80	Kangaroo	FR	17	10	2020	15	52	18	Adult	Unknown	RCNX4870
reconyx	small	8	C	RH1	C4	80	Kangaroo	FR	17	10	2020	15	52	22	Adult	Unknown	RCNX4873
reconyx	small	8	C	RH1	C4	80	Kangaroo	FR	17	10	2020	15	52	29	Adult	Unknown	RCNX4876
reconyx	small	8	C	RH1	C4	80	Kangaroo	FR	17	10	2020	15	52	41	Adult	Unknown	RCNX4879
reconyx	small	8	C	RH1	C4	80	Kangaroo	FR	17	10	2020	15	52	48	Adult	Unknown	RCNX4882
reconyx	small	8	C	RH1	C4	80	Kangaroo	FR	17	10	2020	15	58	1	Adult	Unknown	RCNX4889
reconyx	small	8	C	RH1	C4	80	Kangaroo	FR	17	10	2020	15	58	1	Adult	Unknown	RCNX4889
reconyx	small	8	C	RH1	C4	80	Kangaroo	FR	17	10	2020	15	58	6	Adult	Unknown	RCNX4894
reconyx	small	8	C	RH1	C4	81	Kangaroo	FR	17	10	2020	15	52	50	Adult	Unknown	RCNX4885
reconyx	small	8	C	RH1	C4	81	Kangaroo	FR	17	10	2020	15	58	6	Adult	Unknown	RCNX4894
reconyx	small	8	C	RH1	C4	82	Kangaroo	FR	17	10	2020	15	58	1	Adult	FWPJ	RCNX4889
reconyx	small	8	C	RH1	C4	82	Kangaroo	FR	17	10	2020	15	58	3	Adult	FWPJ	RCNX4891
reconyx	small	8	C	RH1	C4	82	Kangaroo	FR	17	10	2020	15	58	6	Adult	FWPJ	RCNX4894
reconyx	small	8	C	RH1	C4	83	Kangaroo	FR	17	10	2020	15	58	1	Joey	Unknown	RCNX4889
reconyx	small	8	C	RH1	C4	83	Kangaroo	FR	17	10	2020	15	58	3	Joey	Unknown	RCNX4891
reconyx	small	8	C	RH1	C4	83	Kangaroo	FR	17	10	2020	15	58	6	Joey	Unknown	RCNX4894
reconyx	small	8	C	RH1	C4	84	Kangaroo	FR	17	10	2020	16	27	25	Juvenile	Unknown	RCNX4897
reconyx	small	8	C	RH1	C4	85	Kangaroo	SS	17	10	2020	18	19	59	Juvenile	Unknown	RCNX4900
reconyx	small	8	C	RH1	C4	85	Kangaroo	SS	17	10	2020	18	20	2	Juvenile	Unknown	RCNX4903
reconyx	small	8	C	RH1	C4	85	Kangaroo	SS	17	10	2020	18	20	6	Juvenile	Unknown	RCNX4906
reconyx	small	8	C	RH1	C4	85	Kangaroo	SS	17	10	2020	18	20	9	Juvenile	Unknown	RCNX4909
reconyx	small	8	C	RH1	C4	85	Kangaroo	FR	17	10	2020	18	20	11	Juvenile	Unknown	RCNX4912
reconyx	small	8	C	RH1	C4	86	Macropod	FR	18	10	2020	4	52	52	Unknown	Unknown	RCNX4927
reconyx	small	8	C	RH2	C3	86	Macropod	FR	18	10	2020	4	52	53	Unknown	Unknown	RCNX1104
reconyx	small	8	C	RH2	C3	86	Macropod	FR	18	10	2020	4	54	54	Unknown	Unknown	RCNX1105
reconyx	small	8	C	RH2	C3	86	Macropod	FR	18	10	2020	4	55	5	Unknown	Unknown	RCNX1108
reconyx	small	8	C	RH2	C3	87	Whiptail	FR	18	10	2020	5	11	50	Adult	Unknown	RCNX1117
reconyx	small	8	C	RH2	C3	87	Whiptail	FR	18	10	2020	5	12	2	Adult	Unknown	RCNX1120
reconyx	small	8	C	RH2	C3	87	Whiptail	FR	18	10	2020	5	12	5	Adult	Unknown	RCNX1123
reconyx	small	8	C	RH2	C3	87	Whiptail	FR	18	10	2020	5	12	36	Adult	Unknown	RCNX1126
reconyx	small	8	C	RH1	C4	87	Whiptail	FR	18	10	2020	5	25	48	Adult	Unknown	RCNX4933
reconyx	small	8	C	RH1	C4	88	Kangaroo	FR	18	10	2020	5	36	7	Adult	Female	RCNX4939
reconyx	small	8	C	RH1	C4	88	Kangaroo	FR	18	10	2020	5	36	9	Adult	Female	RCNX4942
reconyx	small	8	C	RH1	C4	89	Kangaroo	FR	18	10	2020	5	36	31	Juvenile	Unknown	RCNX4945
reconyx	small	8	C	RH1	C4	89	Kangaroo	FR	18	10	2020	5	36	34	Juvenile	Unknown	RCNX4948
reconyx	small	8	C	RH1	C4	89	Kangaroo	FR	18	10	2020	5	37	3	Juvenile	Unknown	RCNX4951
reconyx	small	8	C	RH2	C3	89	Kangaroo	FR	18	10	2020	5	37	45	Juvenile	Unknown	RCNX1177
reconyx	small	8	C	RH2	C3	89	Kangaroo	FR	18	10	2020	5	38	1	Juvenile	Unknown	RCNX1180
reconyx	small	8	R	RH3	R1	89	Kangaroo	FR	18	10	2020	5	38	13	Juvenile	Unknown	RCNX1354
reconyx	small	8	C	RH2	C3	89	Kangaroo	FR	18	10	2020	5	38	26	Juvenile	Unknown	RCNX1183
reconyx	small	8	C	RH2	C3	89	Kangaroo	SS	18	10	2020	5	38	46	Juvenile	Unknown	RCNX1186
